Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
12	1	16151935	16155439	3504	2	yes	198.905714	18.802844	0	323.179678	69.991057	236	409	38	76	807	0.047088	0.094176	48.255157	16.845172	0.040174	29	60	2.036916	10.147003	0.047774	0	0	0.019544	0.166969	0	0	0.024973	0.229427	0	0	0.005429	0.127573	0	0	122.396011	16.225021	0	317.608844	70.118931	229	409	1	4	588	0.001701	0.006803	47.753794	15.912772	0.005059	29	60	4.36425	14.18634	0.114671	0	8	0.146712	0.423619	0	1	0.419899	0.820396	0	2	0.273187	0.617514	0	1	108.377924	18.002823	0.000285	320.670638	71.209682	231	412	5	23	4029	0.001241	0.005709	49.698792	14.986121	0.001972	29	60	2.290116	10.356081	0.061375	0	1	0.451319	1.208598	0	2	0.25265	1.055888	0	1	-0.198669	1.60081	-1	0	1	32	0.00913	3	0.000856	0.487304	0.773181	0	119.079772	21.070614	0	324.455479	72.244615	239	414	0	13	584	0	0.02226	49.435511	15.077917	0	29	60	4.921273	16.108655	0.095477	0	3	0.902848	1.923174	0	5	0.045226	0.29475	0	0	-0.857621	1.964833	-5	0	200.145299	18.389717	0	317.540163	73.883432	221	409	9	48	859	0.010477	0.055879	47.00655	15.742947	0.010917	29	60	5.116812	16.236722	0.106987	0	10	0.118996	0.528974	0	0	0.043668	0.252319	0	0	-0.075328	0.457843	0	0
13	1	17245224	17246343	1119	2	yes	196.217143	18.949299	0	322.481481	68.469324	238	402	3	4	864	0.003472	0.00463	49.530425	14.371065	0.004592	29	60	0.987371	5.978781	0.035591	0	0	0.059701	0.363406	0	0	0.121699	0.487899	0	0	0.061998	0.350127	0	0	219.789174	19.052139	0	324.738142	70.632116	238	407	2	4	1012	0.001976	0.003953	54.707269	11.981663	0.001965	29	60	0.892927	5.833424	0.030452	0	0	0.022593	0.213784	0	0	0.068762	0.324646	0	0	0.046169	0.25248	0	0	228.221231	19.203728	0	326.305857	72.232369	240	412	7	9	2766	0.002531	0.003254	54.67074	11.70509	0.003595	29	60	0.392883	3.748071	0.014019	0	0	0.010065	0.138983	0	0	0.025521	0.199953	0	0	0.015457	0.159033	0	0	2	0	0	4	0.003571	0.504464	0.602679	0	233.364672	11.075239	0	327.688995	74.624141	239	421	3	2	1045	0.002871	0.001914	53.38381	12.119532	0.002857	36	60	0.120952	1.642396	0.005714	0	0	0.001905	0.061721	0	0	0.000952	0.030861	0	0	-0.000952	0.030861	0	0	230.937322	12.62612	0	326.426326	72.918018	239	423	0	2	1018	0	0.001965	57.130392	8.497397	0	37	60	0.080392	1.732166	0.001961	0	0	0.116667	0.324221	0	1	0.001961	0.062622	0	0	-0.114706	0.318823	-1	0
14	1	21786418	21786690	272	1	asm	207.885714	23.075398	0	366.953917	134.685691	235	581	6	6	868	0.006912	0.006912	50.302273	14.698626	0.005682	29	60	4.639773	13.207317	0.135227	0	23	0.006818	0.142938	0	0	0.001136	0.03371	0	0	-0.005682	0.138953	0	0	36.6875	56.944088	0.967033	378.189189	129.747759	242	577	0	0	148	0	0	34.189189	12.089435	0	29	60	26.878378	20.441024	0.783784	0	55	0	0	0	0	0	0	0	0	0	0	0	0	36.6875	56.944088	0.967033	378.189189	129.747759	242	577	0	0	148	0	0	34.189189	12.089435	0	29	60	26.878378	20.441024	0.783784	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.07326	21	0.076923	0.67033	0	0	36.6875	56.944088	0.967033	378.189189	129.747759	242	577	0	0	148	0	0	34.189189	12.089435	0	29	60	26.878378	20.441024	0.783784	0	55	0	0	0	0	0	0	0	0	0	0	0	0	223.609687	43.155716	0	364.61117	130.271679	234	578	6	6	949	0.006322	0.006322	53.698231	12.714431	0.006243	29	60	2.664932	10.286121	0.078044	0	0	0.005203	0.096685	0	0	0.003122	0.072101	0	0	-0.002081	0.045596	0	0
15	1	21787730	21787809	79	0	asm	273.16	21.425759	0	331.896522	76.391203	234	428	1	3	1150	0.00087	0.002609	52.420277	13.368004	0.000867	29	60	2.103986	7.678352	0.082322	0	3	0.006066	0.113898	0	0	0.003466	0.093065	0	0	-0.0026	0.050943	0	0	116.033333	66.823227	0.7	335.037037	72.793819	229	425	0	0	189	0	0	40.78836	15.414406	0	29	60	12.121693	14.287735	0.486772	0	38	0	0	0	0	0.074074	0.378708	0	0	0.074074	0.378708	0	0	116.033333	66.823227	0.7	335.037037	72.793819	229	425	0	0	189	0	0	40.78836	15.414406	0	29	60	12.121693	14.287735	0.486772	0	38	0	0	0	0	0.074074	0.378708	0	0	0.074074	0.378708	0	0	0	29	0.3625	21	0.2625	0.3625	1	0	116.033333	66.823227	0.7	335.037037	72.793819	229	425	0	0	189	0	0	40.78836	15.414406	0	29	60	12.121693	14.287735	0.486772	0	38	0	0	0	0	0.074074	0.378708	0	0	0.074074	0.378708	0	0	230.378917	31.632831	0	336.970103	74.911686	247	432	23	23	970	0.023711	0.023711	42.238189	20.3636	0.109252	0	60	3.068898	9.73669	0.107283	0	9	0.000984	0.031373	0	0	0.015748	0.176858	0	0	0.014764	0.179706	0	0
16	1	21787745	21787809	64	0	asm	267.191429	30.258588	0	332.636446	77.248857	233	429	1	3	1103	0.000907	0.00272	52.126468	13.539784	0.000903	29	60	2.193315	7.827285	0.085818	0	4	0.006323	0.116286	0	0	0.003613	0.095019	0	0	-0.00271	0.052011	0	0	66.4	61.502381	0.861538	329.813333	71.963114	225	420	0	0	150	0	0	36	13.477797	0	29	60	15.273333	14.46073	0.613333	0	39	0	0	0	0	0.093333	0.423261	0	0	0.093333	0.423261	0	0	66.4	61.502381	0.861538	329.813333	71.963114	225	420	0	0	150	0	0	36	13.477797	0	29	60	15.273333	14.46073	0.613333	0	39	0	0	0	0	0.093333	0.423261	0	0	0.093333	0.423261	0	0	0	28	0.430769	21	0.323077	0.384615	1	0	66.4	61.502381	0.861538	329.813333	71.963114	225	420	0	0	150	0	0	36	13.477797	0	29	60	15.273333	14.46073	0.613333	0	39	0	0	0	0	0.093333	0.423261	0	0	0.093333	0.423261	0	0	230.378917	31.632831	0	336.970103	74.911686	247	432	23	23	970	0.023711	0.023711	42.238189	20.3636	0.109252	0	60	3.068898	9.73669	0.107283	0	9	0.000984	0.031373	0	0	0.015748	0.176858	0	0	0.014764	0.179706	0	0
17	1	24335879	24336938	1059	2	yes	87.66	21.153454	0	299.567568	66.950389	222	376	36	37	333	0.108108	0.111111	14.305419	12.997068	0.371921	0	23	0.440887	3.775843	0.014778	0	0	0.083744	0.294613	0	0	0.007389	0.110865	0	0	-0.076355	0.265892	0	0	24.5	24.902888	0.42	332.706422	55.312965	267	395	10	3	109	0.091743	0.027523	9.696721	10.000735	0.483607	0	22	0.016393	0.181071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.205966	26.500574	0.515094	316.91791	68.188991	239	392	12	6	268	0.044776	0.022388	4.136364	8.095847	0.77972	0	22	0.006993	0.118262	0	0	0	0	0	0	0	0.003497	0.059131	0	0	0.003497	0.059131	0	0	0	10	0.009434	0	0	0.433019	0.623585	0	36.515152	26.682327	0.111429	305.624204	74.210927	191	391	2	2	157	0.012739	0.012739	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.006211	0.078811	0	0	0.006211	0.078811	0	0	96.054131	10.422499	0	301.91601	69.293565	207	384	20	20	381	0.052493	0.052493	0.579572	3.873778	0.976247	0	0	0.002375	0.048737	0	0	0	0.002375	0.048737	0	0	0.002375	0.048737	0	0	0	0.069007	0	0
18	1	25587781	25657872	70091	3	yes	240.208571	19.838587	0	321.067555	72.551303	230	413	1	5	1051	0.000951	0.004757	54.728477	12.861039	0.008515	29	60	0.071902	0.803953	0.005676	0	0	0.00473	0.08128	0	0	0.002838	0.092275	0	0	-0.001892	0.061517	0	0	213.336182	38.338952	0	323.010373	70.922185	235	417	24	25	964	0.024896	0.025934	46.89536	18.592013	0.065153	29	60	0.51925	4.548039	0.017769	0	0	0.031589	0.201254	0	0	0.015795	0.153185	0	0	-0.015795	0.139689	0	0	141.072176	40.454531	0.0001	321.268952	72.604591	232	409	1442	1639	96757	0.014903	0.016939	36.050031	23.895338	0.226527	0	60	0.25944	3.205993	0.008474	0	0	0.026052	0.292047	0	0	0.016316	0.30413	0	0	-0.009736	0.395373	0	0	1	31	0.000442	24	0.000342	0.466886	0.561633	0.00642	84.367521	11.662344	0	325.210106	77.920137	234	419	2	7	376	0.005319	0.018617	47.724675	17.168498	0.023377	23	60	0.155844	1.500564	0.007792	0	0	0.012987	0.15254	0	0	0.005195	0.071981	0	0	-0.007792	0.113842	0	0	114.883191	25.187424	0	313.084388	70.588745	227	403	0	3	474	0	0.006329	48.220126	15.034686	0	29	60	1.524109	7.617562	0.052411	0	1	0.1174	0.418645	0	0	0.090147	0.36416	0	0	-0.027254	0.411611	0	0
19	1	25593115	25657369	64254	3	yes	133.534286	16.512311	0	315.55938	73.622724	220	407	7	7	581	0.012048	0.012048	38.964706	18.511361	0.078992	15	60	0.040336	0.983904	0.001681	0	0	0.001681	0.040996	0	0	0	0	0	0	-0.001681	0.040996	0	0	105.931624	8.770463	0	320.231263	78.605428	227	414	2	3	467	0.004283	0.006424	37.088983	21.40442	0.165254	0	60	0.004237	0.092057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.589361	35.961198	0.000109	321.093959	72.580774	231	409	1262	1431	85825	0.014704	0.016673	36.33243	23.911178	0.225299	0	60	0.246549	3.09955	0.008134	0	0	0.026673	0.303063	0	0	0.017522	0.320559	0	0	-0.009151	0.416898	0	0	1	30	0.000467	21	0.000327	0.468539	0.534526	0.007003	111.487179	16.508499	0	318.092664	71.86883	226	404	5	5	518	0.009653	0.009653	50.61553	15.039666	0.017045	29	60	0.011364	0.122682	0	0	0	0.003788	0.061487	0	0	0	0	0	0	-0.003788	0.061487	0	0	79.39886	12.692198	0	328.853659	72.188726	235	419	3	3	369	0.00813	0.00813	43.069333	18.279485	0.024	15	60	3.456	11.230095	0.114667	0	7	0.146667	0.524617	0	0	0.045333	0.264824	0	0	-0.101333	0.380505	0	0
20	1	25593665	25656570	62905	3	yes	128.574286	22.285692	0	321.974545	74.698101	233	407	18	18	550	0.032727	0.032727	15.585324	20.320855	0.544369	0	60	0.054608	1.240521	0.001706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.452991	26.163168	0	324.005671	72.259384	234	413	63	55	529	0.119093	0.10397	9.941267	14.015569	0.601236	0	23	0.162287	2.505709	0.004637	0	0	0.001546	0.039314	0	0	0.003091	0.055555	0	0	0.001546	0.039314	0	0	136.808606	36.156229	0.000111	321.129418	72.591415	231	409	1248	1406	84192	0.014823	0.0167	36.230592	23.933874	0.226758	0	60	0.250754	3.127635	0.008268	0	0	0.027152	0.30589	0	0	0.017825	0.323534	0	0	-0.009327	0.42078	0	0	1	29	0.000461	20	0.000318	0.468731	0.543573	0.007154	136.527066	20.020525	0	327.008183	70.198302	240	414	4	5	611	0.006547	0.008183	46.801613	18.44805	0.064516	22	60	0.124194	1.397804	0.004839	0	0	0.004839	0.120483	0	0	0.003226	0.080322	0	0	-0.001613	0.040161	0	0	145.62963	16.171214	0	318.107425	69.451179	230	408	1	3	633	0.00158	0.004739	48.855573	16.881976	0.042386	23	60	0.059655	1.107247	0.00314	0	0	0.00157	0.039621	0	0	0.00471	0.088541	0	0	0.00314	0.097078	0	0
21	1	25594924	25598043	3119	2	yes	123.442857	14.016809	0	323.108156	70.777017	243	412	1	3	564	0.001773	0.005319	49.681338	15.128802	0.015845	29	60	0.03169	0.334468	0.001761	0	0	0.001761	0.041959	0	0	0.001761	0.041959	0	0	0	0	0	0	116.31339	14.942703	0	320.956274	77.168313	224	415	1	2	526	0.001901	0.003802	52.84121	13.289368	0.00189	29	60	0.181474	3.407484	0.003781	0	0	0.009452	0.096851	0	0	0.00189	0.043478	0	0	-0.007561	0.086709	0	0	126.565844	15.903543	0	321.681116	74.430935	229	413	21	34	4014	0.005232	0.00847	45.330302	18.19627	0.054559	22	60	0.172524	2.792165	0.005161	0	0	0.023347	0.176538	0	0	0.003441	0.06643	0	0	-0.019907	0.157871	0	0	1	2	0.000641	0	0	0.454167	0.520192	0.008013	128.233618	12.288304	0	326.823117	71.583434	237	410	2	3	571	0.003503	0.005254	41.4375	18.438134	0.074653	22	60	0.085069	1.91871	0.001736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.213675	7.012025	0	324.671004	71.920616	234	409	6	6	538	0.011152	0.011152	43.754545	18.531707	0.072727	15	60	0.241818	2.719034	0.009091	0	0	0	0	0	0	0.001818	0.04264	0	0	0.001818	0.04264	0	0
22	1	25600324	25602543	2219	2	yes	133.251429	19.27466	0	318.603232	66.120167	227	396	26	19	557	0.046679	0.034111	18.151163	21.052238	0.480066	0	60	0.039867	0.707746	0.001661	0	0	0.001661	0.040757	0	0	0.001661	0.040757	0	0	0	0	0	0	150.054131	16.682067	0	321.544444	69.034705	233	410	7	6	630	0.011111	0.009524	39.485226	21.603789	0.144635	0	60	0.052877	0.920688	0.00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.110761	16.114047	0	322.295756	74.537825	230	412	22	26	3016	0.007294	0.008621	48.88577	18.080135	0.065601	23	60	0.073107	1.708578	0.002611	0	0	0.002285	0.065107	0	0	0.001958	0.067578	0	0	-0.000326	0.047804	0	0	1	0	0	0	0	0.446396	0.471171	0.030631	139.680912	9.785158	0	318.736334	74.040124	225	408	9	8	622	0.014469	0.012862	35.771518	20.417302	0.153365	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.074074	15.988931	0	324.634191	68.854401	242	412	7	5	544	0.012868	0.009191	37.557554	18.117492	0.093525	15	60	0.411871	4.388495	0.010791	0	0	0.034173	0.248783	0	0	0.021583	0.215361	0	0	-0.01259	0.220204	0	0
23	1	25604624	25606343	1719	2	yes	126.991429	27.058621	0	313.445693	75.430023	223	406	6	6	534	0.011236	0.011236	35.637363	19.866444	0.120879	0	60	0.131868	2.33855	0.003663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.561254	8.644806	0	318.339161	76.738396	223	411	4	2	572	0.006993	0.003497	38.237024	20.539623	0.128028	0	60	0	0	0	0	0	0.00173	0.041595	0	0	0.00173	0.041595	0	0	0	0	0	0	126.379431	19.852937	0	323.445487	72.568303	231	411	36	34	2238	0.016086	0.015192	28.785962	22.248803	0.281196	0	60	0.045494	1.331852	0.000867	0	0	0.000867	0.029431	0	0	0.001733	0.050968	0	0	0.000867	0.041631	0	0	1	0	0	0	0	0.512209	0.481977	0	140.131054	19.507945	0	323.521452	71.933569	226	408	12	8	606	0.019802	0.013201	22.391374	21.733333	0.388179	0	60	0.100639	2.247366	0.001597	0	0	0	0	0	0	0.003195	0.079936	0	0	0.003195	0.079936	0	0	117.923077	11.184801	0	328.063707	73.285258	227	418	6	6	518	0.011583	0.011583	35.513208	22.535517	0.198113	0	60	0.062264	1.347788	0.001887	0	0	0.001887	0.043437	0	0	0.00566	0.075093	0	0	0.003774	0.061371	0	0
24	1	25605914	25611743	5829	2	yes	127.217143	21.832489	0	327.8213	67.886131	235	411	8	8	554	0.01444	0.01444	17.838596	20.15612	0.478947	0	46	0.008772	0.110568	0	0	0	0.001754	0.041885	0	0	0.001754	0.041885	0	0	0	0	0	0	142.413105	19.305447	0	325.290172	71.669729	226	411	13	10	641	0.020281	0.015601	16.204819	19.847767	0.51506	0	46	0.010542	0.201526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.517064	47.953794	0	322.844742	74.275432	229	414	83	90	8824	0.009406	0.010199	44.868289	19.398374	0.076803	15	60	0.35523	3.71202	0.011671	0	0	0.024341	0.230912	0	0	0.01067	0.142617	0	0	-0.013671	0.205342	0	0	1	1	0.000172	2	0.000343	0.479074	0.486621	0	248.319088	29.571814	0	317.770197	76.503317	224	409	3	4	1114	0.002693	0.003591	50.452275	14.550334	0.00446	29	60	0.59322	4.179724	0.023194	0	0	0.039251	0.243254	0	0	0.02587	0.194224	0	0	-0.013381	0.190861	0	0	225.877493	11.141907	0	319.025075	74.514644	233	413	1	3	997	0.001003	0.003009	56.404595	10.169815	0.001998	37	60	0.162837	2.127077	0.005994	0	0	0.001998	0.044677	0	0	0.001998	0.044677	0	0	0	0	0	0
25	1	25610024	25613943	3919	2	yes	125.045714	11.748227	0	324.421245	67.398406	240	413	3	4	546	0.005495	0.007326	55.520796	12.918222	0.027125	37	60	0.103074	0.790712	0.007233	0	0	0.014467	0.133814	0	0	0.039783	0.26623	0	0	0.025316	0.246885	0	0	187.153846	27.570672	0	318.880099	75.389823	213	412	4	4	809	0.004944	0.004944	48.215422	17.038886	0.040392	23	60	0.085679	0.972667	0.004896	0	0	0.007344	0.098742	0	0	0.02448	0.208609	0	0	0.017136	0.184444	0	0	220.559551	27.646375	0	321.59924	74.312592	229	414	53	66	8686	0.006102	0.007598	50.56502	15.121378	0.018853	29	60	0.223509	2.63431	0.008404	0	0	0.009654	0.12528	0	0	0.009654	0.12708	0	0	0	0.109727	0	0	2	1	0.000255	3	0.000765	0.489286	0.5375	0.008163	225.749288	30.099831	0	326.071071	71.630859	239	416	7	13	999	0.007007	0.013013	51.189401	14.181757	0.018646	29	60	0.076546	1.181068	0.003925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.478632	33.656483	0	310.680166	77.602052	202	406	26	23	963	0.026999	0.023884	40.037549	17.977692	0.078063	22	60	1.614625	8.963036	0.038538	0	0	0.004941	0.113288	0	0	0.005929	0.1333	0	0	0.000988	0.113391	0	0
26	1	25616824	25619343	2519	2	yes	111.845714	10.418419	0	321.154959	73.882053	227	414	10	10	484	0.020661	0.020661	27.751984	22.322505	0.319444	0	60	0.015873	0.314883	0.001984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.817664	10.470139	0	315.802222	73.048317	225	409	4	5	450	0.008889	0.011111	36.041394	21.496329	0.185185	0	60	0.019608	0.333119	0.002179	0	0	0.017429	0.263751	0	0	0	0	0	0	-0.017429	0.263751	0	0	118.8572	15.830358	0	316.649037	72.39508	228	406	24	26	3063	0.007835	0.008488	47.584966	18.508785	0.073562	22	60	0.224542	2.907311	0.007388	0	0	0.006425	0.15197	0	0	0.002249	0.06939	0	0	-0.004176	0.117474	0	0	1	0	0	2	0.000794	0.474206	0.631746	0.034921	119.988604	14.13243	0	309.890805	76.801446	192	401	10	9	522	0.019157	0.017241	34.03512	20.954021	0.194085	0	60	0.299445	4.390117	0.005545	0	0	0.011091	0.160632	0	0	0.009242	0.142425	0	0	-0.001848	0.042993	0	0	119.866097	7.945296	0	312.569316	71.989565	211	399	9	4	541	0.016636	0.007394	32.216606	19.881385	0.203971	0	60	0.084838	1.912655	0.001805	0	0	0.00361	0.084972	0	0	0	0	0	0	-0.00361	0.084972	0	0
27	1	25624924	25627743	2819	2	yes	139.091429	16.145388	0	313.560778	71.575747	227	405	11	5	617	0.017828	0.008104	15.082148	15.911431	0.478673	0	36	0.00316	0.056165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.299145	7.924211	0	316.287197	73.936601	227	404	1	1	578	0.00173	0.00173	46.191379	17.585309	0.046552	23	60	0.143103	2.860946	0.003448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.567884	17.923718	0	321.208034	71.496193	238	409	30	31	3485	0.008608	0.008895	46.794134	17.083234	0.038635	23	60	0.533559	4.461226	0.019459	0	0	0.053864	0.331136	0	0	0.016356	0.176992	0	0	-0.037507	0.300452	0	0	1	0	0	1	0.000355	0.488652	0.583688	0	108.703704	5.928909	0	323.965587	71.986623	229	411	2	3	494	0.004049	0.006073	51.609218	12.225524	0.004008	37	60	0.052104	1.038076	0.002004	0	0	0.004008	0.063245	0	0	0.004008	0.063245	0	0	0	0.063372	0	0	117.08547	8.207912	0	323.090373	73.164627	229	408	6	8	509	0.011788	0.015717	41.189293	16.663348	0.059273	23	60	0.162524	2.360752	0.003824	0	0	0.005736	0.075592	0	0	0.001912	0.043727	0	0	-0.003824	0.06178	0	0
28	1	25628224	25630343	2119	2	yes	113.971429	8.466979	0	328.328542	75.160233	233	413	9	10	487	0.01848	0.020534	38.031621	17.525963	0.090909	15	60	0.274704	3.244131	0.007905	0	0	0.011858	0.140218	0	0	0.013834	0.193474	0	0	0.001976	0.07705	0	0	112.273504	6.153221	0	323.677149	73.388203	240	411	11	9	477	0.023061	0.018868	39.780684	19.614485	0.090543	15	60	0.297787	3.739482	0.008048	0	0	0.01006	0.134327	0	0	0.014085	0.195212	0	0	0.004024	0.063372	0	0	116.351249	13.976181	0	321.628527	74.558057	227	409	30	31	2552	0.011755	0.012147	43.898967	18.482218	0.06085	22	60	0.15155	2.3916	0.004975	0	0	0.154994	0.764404	0	0	0.006889	0.132528	0	0	-0.148106	0.758738	0	0	1	1	0.000472	0	0	0.515094	0.218868	0	122.521368	11.291158	0	319.489437	78.583782	209	407	4	4	568	0.007042	0.007042	44.059028	18.512322	0.069444	23	60	0.083333	1.400621	0.003472	0	0	0.003472	0.083333	0	0	0.001736	0.041667	0	0	-0.001736	0.041667	0	0	148.977208	19.445735	0	323.169725	70.802122	235	405	9	5	654	0.013761	0.007645	14.336826	17.683	0.541916	0	36	0.002994	0.054677	0	0	0	0.002994	0.077382	0	0	0.001497	0.038691	0	0	-0.001497	0.038691	0	0
29	1	25630924	25632343	1419	2	yes	141.228571	23.428224	0	322.827815	71.218908	237	403	12	11	604	0.019868	0.018212	16.500797	19.174195	0.526316	0	37	0.009569	0.138122	0	0	0	0.001595	0.039936	0	0	0	0	0	0	-0.001595	0.039936	0	0	109.792023	12.285162	0	326.245935	68.633969	244	411	4	4	492	0.00813	0.00813	47.842	14.722314	0.024	29	60	0.168	1.90973	0.006	0	0	0.026	0.182731	0	0	0.014	0.14781	0	0	-0.012	0.126047	0	0	115.368051	12.201665	0	322.093605	67.705123	237	403	13	16	1720	0.007558	0.009302	50.648942	14.932542	0.020011	29	60	0.217839	2.456021	0.008005	0	0	0.145798	0.734809	0	0	0.275586	1.118077	0	0	0.129788	1.358408	0	0	1	2	0.001408	0	0	0.452113	0.63662	0.059155	112.666667	12.53817	0	318.584016	68.34615	231	404	6	2	488	0.012295	0.004098	52.455645	14.191264	0.014113	29	60	0.270161	1.627912	0.016129	0	0	0.012097	0.200643	0	0	0.739919	1.764664	0	5	0.727823	1.767413	0	5	117.487179	7.252919	0	324.701887	71.686369	229	411	1	1	530	0.001887	0.001887	58.234962	7.659617	0.003759	60	60	0.073308	0.821258	0.005639	0	0	0.015038	0.149574	0	0	0.003759	0.061256	0	0	-0.011278	0.122223	0	0
30	1	25635324	25638043	2719	2	yes	135.205714	11.2664	0	328.370618	75.887742	233	416	5	6	599	0.008347	0.010017	37.193443	15.671985	0.07541	23	60	0.145902	2.243039	0.003279	0	0	0.001639	0.040489	0	0	0	0	0	0	-0.001639	0.040489	0	0	130.384615	8.370198	0	324.984293	70.876417	247	404	6	6	573	0.010471	0.010471	48.558974	15.253015	0.02735	29	60	0.005128	0.071489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.023521	14.619594	0	319.802036	71.568873	234	403	25	38	3733	0.006697	0.010179	42.977871	19.438401	0.076133	15	60	0.099579	1.326566	0.005269	0	0	0.007903	0.116789	0	0	0.007903	0.114511	0	0	0	0.079524	0	0	1	1	0.000368	0	0	0.427941	0.658088	0	126.60114	10.955776	0	313.654255	70.249133	225	398	4	6	564	0.007092	0.010638	50.247387	15.198906	0.019164	29	60	0.036585	0.430576	0.001742	0	0	0.012195	0.150129	0	0	0.008711	0.125023	0	0	-0.003484	0.083478	0	0	129.68661	10.094628	0	317.686486	72.199126	226	399	13	12	555	0.023423	0.021622	32.396552	18.307619	0.115517	0	60	0.136207	1.47298	0.005172	0	0	0.006897	0.08283	0	0	0.003448	0.083045	0	0	-0.003448	0.083045	0	0
