Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
2097	12	129182679	129182751	72	0	asm	9.66	2.168107	0.014286	46.497981	127.665405	-53.798475	188.11005	-50.993833	164.214603	-237.6011	62.20784	-97.491814	276.416453	-417.41435	72.19941	3.662162	1.673951	0.824324	52.556462	97.277337	-140.524835	188.11005	-36.554418	195.856493	-237.6011	386.06381	-89.11088	287.007562	-417.41435	526.588645	3.662162	1.673951	0.824324	52.556462	97.277337	-140.524835	188.11005	-36.554418	195.856493	-237.6011	386.06381	-89.11088	287.007562	-417.41435	526.588645	0	1	0.013699	12	0.164384	0.410959	0.794521	0	3.662162	1.673951	0.824324	52.556462	97.277337	-140.524835	188.11005	-36.554418	195.856493	-237.6011	386.06381	-89.11088	287.007562	-417.41435	526.588645	8.353276	1.574977	0.068376	42.633274	90.183796	-38.17443	123.77082	-31.129935	176.439737	-229.3043	62.20784	-73.76321	260.263479	-343.739725	72.19941
2098	12	130123025	130123165	140	1	asm	25.034286	4.205873	0	75.240615	75.86612	-14.26767	138.93275	56.915326	218.612354	-70.08619	188.39472	-18.325289	268.876774	-178.64401	172.74424	6.65493	4.621942	0.5	68.244696	74.34422	-13.370535	138.93275	45.315153	204.521114	-70.08619	188.39472	-22.929542	250.052048	-178.64401	172.74424	6.65493	4.621942	0.5	68.244696	74.34422	-13.370535	138.93275	45.315153	204.521114	-70.08619	188.39472	-22.929542	250.052048	-178.64401	172.74424	0	13	0.092199	20	0.141844	0.070922	0	0.914894	6.65493	4.621942	0.5	68.244696	74.34422	-13.370535	138.93275	45.315153	204.521114	-70.08619	188.39472	-22.929542	250.052048	-178.64401	172.74424	30.478632	2.0987	0	68.350424	74.071739	-12.40792	138.93275	45.886753	204.505714	-70.08619	188.39472	-22.463671	250.101386	-178.64401	172.74424
2099	12	131815903	131815983	80	0	asm	10.125714	0.958253	0	54.4565	241.033787	-10.9833	52.36257	77.813727	206.006967	-64.9962	524.40357	23.357227	226.562796	-99.02088	228.102775	5.95122	1.33243	0.402439	68.299048	274.45094	-27.943815	73.26424	103.141171	229.458488	-129.23766	534.22424	34.842123	258.258411	-137.49847	539.06508	5.95122	1.33243	0.402439	68.299048	274.45094	-27.943815	73.26424	103.141171	229.458488	-129.23766	534.22424	34.842123	258.258411	-137.49847	539.06508	0	0	0	4	0.049383	0.567901	0	1	5.95122	1.33243	0.402439	68.299048	274.45094	-27.943815	73.26424	103.141171	229.458488	-129.23766	534.22424	34.842123	258.258411	-137.49847	539.06508	14.954416	2.94486	0	55.894696	224.558015	-33.76673	129.10961	45.699208	200.760319	-129.23766	524.40357	-10.195488	223.111648	-224.660505	228.102775
2100	12	132186710	132186782	72	0	yes	20.954286	1.569104	0	14.831056	76.33544	-41.943925	80.044685	95.034656	195.332294	-59.95335	312.76223	80.2036	169.097429	-75.877115	356.354535	14.324324	2.264122	0	16.045969	81.045264	-41.943925	80.044685	105.706967	205.050356	-59.95335	312.76223	89.660998	177.328025	-75.877115	356.354535	14.324324	2.264122	0	16.045969	81.045264	-41.943925	80.044685	105.706967	205.050356	-59.95335	312.76223	89.660998	177.328025	-75.877115	356.354535	1	0	0	7	0.09589	0.643836	1	0	14.324324	2.264122	0	16.045969	81.045264	-41.943925	80.044685	105.706967	205.050356	-59.95335	312.76223	89.660998	177.328025	-75.877115	356.354535	22.535613	1.610062	0	14.003555	79.993378	-41.943925	80.044685	106.615516	200.784419	-59.95335	312.76223	92.61196	174.220306	-75.877115	356.354535
2101	12	132378658	132380237	1579	2	yes	24.528571	2.705833	0	5.378237	110.707774	-49.853115	57.96184	-37.96923	90.87811	-180.66084	99.86694	-43.347468	161.531773	-101.55681	107.46223	10.165242	1.890137	0	34.626664	145.491776	-66.97047	322.15894	-52.142136	110.669268	-234.4045	99.86694	-86.768801	208.591215	-502.81978	107.46223	7.893106	1.901854	0.045541	28.410008	129.908303	-66.97047	57.96184	-40.423531	106.522632	-234.4045	99.86694	-68.83354	191.940279	-502.81978	107.46223	0	0	0	5	0.003165	0.727215	0	0.336709	6.783476	0.670914	0.037037	70.886169	202.769611	-207.968925	413.59075	-111.220512	125.399559	-286.23245	118.86743	-182.106681	258.884875	-647.99525	118.707935	7.826211	0.852557	0.008547	72.716289	189.75305	-207.968925	413.59075	-104.830226	118.856805	-286.23245	118.86743	-177.546515	242.550742	-647.99525	118.707935
2103	13	21729289	21729831	542	1	asm	41.831429	1.945573	0	11.781047	100.826546	-55.588985	162.98053	-2.708464	118.877208	-92.99142	157.72503	-14.489511	183.130482	-307.81011	171.507135	41.91453	2.268691	0	29.883003	104.852809	-47.760205	235.66519	-9.803181	95.612685	-87.19834	23.44034	-39.686184	167.068095	-310.409045	62.63417	41.700368	2.030232	0	31.743717	104.023239	-47.760205	235.66519	-0.582533	138.732171	-90.49677	33.78841	-32.326249	191.113707	-322.86353	63.6595	2	0	0	0	0	0.360958	0.39779	0	41.931624	2.209304	0	34.950574	106.186303	-45.588985	235.66519	-0.787575	142.958671	-90.49677	33.78841	-35.738149	196.276439	-322.86353	59.25253	32.079772	6.322243	0	69.555693	141.320825	-48.876785	276.137705	-6.286245	178.503249	-127.95927	33.78841	-75.841938	254.058997	-350.12098	91.73119
2104	13	21730901	21731223	322	1	asm	26.98	1.836326	0	203.566585	128.289549	2.36799	338.248865	-2.608646	218.28095	-140.65883	193.06609	-206.175232	290.330486	-391.120745	109.180905	2.320988	2.930895	0.929012	129.562746	138.139488	-3.456255	299.168565	-3.716333	167.190327	-127.95927	10.87297	-133.279079	243.642945	-374.889245	8.945425	2.320988	2.930895	0.929012	129.562746	138.139488	-3.456255	299.168565	-3.716333	167.190327	-127.95927	10.87297	-133.279079	243.642945	-374.889245	8.945425	0	9	0.027864	38	0.117647	0.575851	0.947368	0	2.320988	2.930895	0.929012	129.562746	138.139488	-3.456255	299.168565	-3.716333	167.190327	-127.95927	10.87297	-133.279079	243.642945	-374.889245	8.945425	26.814815	3.582084	0.005698	116.891195	136.628002	-4.607455	299.168565	-3.888909	159.665566	-117.12323	24.9414	-120.780104	235.572687	-368.883255	23.383865
2105	13	22574676	22574770	94	0	asm	15.817143	1.346009	0	25.510386	114.124355	-17.317775	46.756995	7.907191	103.138679	-42.72487	68.9748	-17.603195	189.569988	-45.350555	66.41756	10.895833	1.49722	0.010417	26.538727	113.422749	-11.18936	46.756995	5.427955	99.71522	-42.72487	67.73296	-21.110772	186.622193	-45.350555	62.52057	10.895833	1.49722	0.010417	26.538727	113.422749	-11.18936	46.756995	5.427955	99.71522	-42.72487	67.73296	-21.110772	186.622193	-45.350555	62.52057	1	0	0	1	0.010526	0.494737	1	0	10.895833	1.49722	0.010417	26.538727	113.422749	-11.18936	46.756995	5.427955	99.71522	-42.72487	67.73296	-21.110772	186.622193	-45.350555	62.52057	12.487179	1.09765	0	21.11834	108.247163	-17.317775	27.899895	3.268361	94.235739	-41.76734	64.53044	-17.849978	177.518005	-43.274565	62.52057
2106	13	23632311	23637340	5029	2	yes	14.034286	0.995101	0	1.822905	57.748825	-25.27497	9.197655	25.881276	99.664374	-16.21865	139.86379	24.058371	124.585816	-14.755835	120.499155	7.700855	2.849356	0.447293	1.809236	49.940542	-11.680235	8.662205	16.756314	85.341783	-12.71216	26.07549	14.947078	106.273811	-12.859765	23.9696	4.88869	3.046873	0.640231	2.063932	38.979364	-13.022675	10.286915	18.446112	71.780756	-9.03579	70.14506	16.38218	86.747411	-14.755835	62.40528	0	22	0.004374	22	0.004374	0.309543	0.457853	0.199006	2.928775	0.978657	0.948718	-15.706098	18.582098	-34.092805	7.691295	22.666223	97.802917	-55.76924	121.23668	38.37232	110.011183	-49.203795	152.00706	6.470085	0.739567	0.125356	-14.802282	17.812248	-34.092805	3.420085	16.461557	100.847534	-69.51051	121.23668	31.263838	112.826736	-64.76758	152.00706
2107	13	28194311	28196140	1829	2	yes	13.325714	1.178689	0	29.847498	212.364455	-136.834535	122.20484	-45.753339	183.809524	-302.72824	262.68685	-75.600837	365.393895	-424.93308	313.45701	13.792023	1.049922	0	35.499013	219.103085	-136.834535	122.20484	-48.739147	189.856974	-302.72824	262.68685	-84.23816	377.036456	-424.93308	313.45701	15.310759	1.722271	0	24.497212	155.438089	-82.481475	122.20484	-35.724853	134.625231	-153.69147	85.75338	-60.222065	267.38828	-305.475365	134.93721	1	0	0	2	0.001093	0.692896	0	0.013115	15.276353	1.267386	0	59.499966	194.035447	-66.488775	210.150645	-85.010975	136.782251	-302.72824	85.75338	-144.510941	311.719812	-424.93308	114.94504	17.675214	1.846212	0	45.189885	181.736597	-70.490435	195.815395	-95.069422	129.584416	-214.60941	7.44892	-140.259307	290.740695	-363.842115	49.335965
2108	13	28268139	28269048	909	1	yes	12.8	1.88798	0	57.355836	183.365545	-5.36777	60.6924	10.556287	53.278546	-17.01575	41.4915	-46.799549	202.770118	-62.0436	32.514045	5.145299	0.834249	0.663818	50.625389	172.877609	-5.36777	60.6924	13.149912	53.003851	-16.47347	52.76006	-37.475477	192.565365	-72.726975	46.045055	5.924259	2.111136	0.615807	41.954542	152.274361	-7.63566	55.07311	9.640988	48.925384	-27.15071	50.42345	-32.313555	169.827179	-82.91434	42.97651	0	0	0	0	0	0.349451	1	0	7.507123	2.545434	0.339031	78.269133	206.531613	-11.18571	197.081185	16.422625	66.812642	-63.27964	88.18992	-61.846509	233.490267	-197.671095	54.421475	16.786325	1.42325	0	71.35904	202.892324	-9.363345	123.150425	13.733709	64.869526	-57.17189	80.79585	-57.62533	227.795112	-143.583745	52.773485
2109	13	28333011	28333108	97	0	asm	14.148571	1.422571	0.002857	39.318865	78.442627	-50.364565	205.201855	-17.955363	143.955807	-178.87042	202.8992	-57.274228	172.706893	-262.96117	203.0264	4.262626	2.974675	0.707071	50.231333	76.416669	-13.530255	205.201855	-28.443769	120.480966	-172.67203	90.93499	-78.675101	137.744216	-262.96117	55.625955	4.262626	2.974675	0.707071	50.231333	76.416669	-13.530255	205.201855	-28.443769	120.480966	-172.67203	90.93499	-78.675101	137.744216	-262.96117	55.625955	0	18	0.183673	1	0.010204	0.387755	1	0	4.262626	2.974675	0.707071	50.231333	76.416669	-13.530255	205.201855	-28.443769	120.480966	-172.67203	90.93499	-78.675101	137.744216	-262.96117	55.625955	13.905983	2.081138	0.005698	22.506487	93.22479	-105.106075	205.201855	-38.767187	121.112232	-239.06447	90.93499	-61.273673	134.760771	-262.96117	168.856535
2110	13	29891562	29891873	311	1	asm	12.637143	1.357265	0	157.64404	140.226913	-64.115365	308.50481	12.561917	74.721702	-85.64824	131.57834	-145.082123	153.444985	-337.07308	20.285455	1.456869	1.420622	0.974441	43.590251	102.480396	-8.35516	251.42484	2.295524	37.062088	-14.77744	16.08532	-41.294728	102.295136	-182.466615	10.838885	1.456869	1.420622	0.974441	43.590251	102.480396	-8.35516	251.42484	2.295524	37.062088	-14.77744	16.08532	-41.294728	102.295136	-182.466615	10.838885	0	15	0.048077	7	0.022436	0.589744	0.974359	0	1.456869	1.420622	0.974441	43.590251	102.480396	-8.35516	251.42484	2.295524	37.062088	-14.77744	16.08532	-41.294728	102.295136	-182.466615	10.838885	12.666667	1.848552	0.011396	135.066861	143.843797	-34.059065	305.97821	33.124375	85.022205	-77.77554	137.67159	-101.942485	184.024941	-337.07308	100.317545
2111	13	29954757	29955081	324	1	asm	18.534286	1.992168	0	171.839424	166.972998	-13.55713	413.380375	21.023242	125.443234	-84.62858	122.99261	-150.816181	217.90841	-342.48236	43.9957	1.895706	2.207995	0.95092	80.036333	143.047668	-5.483575	271.74228	10.376274	83.832362	-38.36067	65.17585	-69.660059	164.441884	-322.833515	14.93276	1.895706	2.207995	0.95092	80.036333	143.047668	-5.483575	271.74228	10.376274	83.832362	-38.36067	65.17585	-69.660059	164.441884	-322.833515	14.93276	0	4	0.012308	13	0.04	0.56	0.953846	0	1.895706	2.207995	0.95092	80.036333	143.047668	-5.483575	271.74228	10.376274	83.832362	-38.36067	65.17585	-69.660059	164.441884	-322.833515	14.93276	17.421652	2.786496	0.014245	126.22296	173.892825	-25.073115	284.472845	24.891292	139.594286	-70.74008	122.99261	-101.331668	240.176274	-342.48236	24.488245
2112	13	30215823	30221844	6021	2	asm	11.117143	1.117966	0	-5.807422	98.128562	-114.676145	81.569735	-69.665232	95.074098	-245.92826	6.64172	-63.85781	155.328807	-305.99617	68.863745	7.652422	1.490537	0.076923	-39.148059	90.001634	-154.96837	57.868595	-14.03855	133.208633	-141.42063	132.33161	25.10951	179.910896	-139.97253	240.17945	10.436826	3.49193	0.035198	-25.076998	69.135459	-94.781995	35.64683	-4.132404	131.19134	-113.6301	104.84576	20.944595	166.77461	-105.641315	177.074065	1	0	0	0	0	0.423613	0.996347	0	9.14245	1.150003	0.002849	-36.924109	70.178699	-140.005755	40.115915	5.270955	122.143964	-115.37919	147.11258	42.195065	154.565823	-93.756605	216.31746	8.940171	0.549659	0	-33.623274	97.222088	-186.08119	19.99292	58.361524	154.122092	-61.60208	213.34709	91.984797	209.373068	-78.84004	298.17776
2113	13	31043601	31043824	223	1	asm	18.948571	2.11359	0	40.648355	132.50315	-145.60226	244.246985	-67.037397	111.582669	-223.5028	66.08684	-107.685752	191.014778	-303.535695	70.63678	6.213333	1.008358	0.168889	47.287926	136.82835	-145.60226	244.246985	-76.694829	111.35485	-223.5028	8.00353	-123.982754	190.752375	-303.535695	13.605695	6.213333	1.008358	0.168889	47.287926	136.82835	-145.60226	244.246985	-76.694829	111.35485	-223.5028	8.00353	-123.982754	190.752375	-303.535695	13.605695	0	0	0	1	0.004464	0.522321	1	0	6.213333	1.008358	0.168889	47.287926	136.82835	-145.60226	244.246985	-76.694829	111.35485	-223.5028	8.00353	-123.982754	190.752375	-303.535695	13.605695	12.045584	1.653801	0	32.182946	112.976183	-129.46389	209.28249	-46.475454	94.041755	-194.59241	5.74871	-78.6584	164.91605	-302.228975	10.035385
2114	13	31426222	31426511	289	1	yes	22.017143	3.454119	0	115.423807	122.680596	-17.38425	238.28459	-22.905093	115.327143	-95.26237	66.35665	-138.3289	182.639921	-271.71431	78.552425	11.694158	2.261964	0	132.774484	123.285889	-12.195775	238.28459	-23.88207	124.176536	-95.26237	66.35665	-156.656553	190.195901	-271.71431	78.552425	11.694158	2.261964	0	132.774484	123.285889	-12.195775	238.28459	-23.88207	124.176536	-95.26237	66.35665	-156.656553	190.195901	-271.71431	78.552425	1	0	0	4	0.013793	0.524138	0	0	11.694158	2.261964	0	132.774484	123.285889	-12.195775	238.28459	-23.88207	124.176536	-95.26237	66.35665	-156.656553	190.195901	-271.71431	78.552425	21.367521	1.570796	0	128.142792	131.070514	-48.30749	238.28459	-35.491507	119.701926	-113.74855	13.28083	-163.634299	186.505808	-282.00124	64.648975
2115	13	31963615	31963686	71	0	asm	23.217143	2.144826	0	21.942855	60.471109	-14.305055	77.305275	-3.484933	74.773207	-63.26563	40.66768	-25.427788	114.420319	-100.388935	43.47605	4.465753	2.901543	0.643836	31.877021	76.761097	-20.71939	155.92445	-5.480486	97.993638	-114.66073	69.184	-37.357508	148.362443	-239.625655	79.983035	4.465753	2.901543	0.643836	31.877021	76.761097	-20.71939	155.92445	-5.480486	97.993638	-114.66073	69.184	-37.357508	148.362443	-239.625655	79.983035	0	29	0.402778	28	0.388889	0.402778	1	0	4.465753	2.901543	0.643836	31.877021	76.761097	-20.71939	155.92445	-5.480486	97.993638	-114.66073	69.184	-37.357508	148.362443	-239.625655	79.983035	24.626781	3.021877	0.002849	26.72326	75.571032	-24.60049	108.910075	-15.850649	80.447663	-94.57112	59.56498	-42.573909	131.609454	-203.72537	52.93368
2116	13	32014699	32014829	130	1	asm	17.694286	1.557208	0	71.413983	110.134257	-2.031855	191.004865	-10.970869	114.576035	-106.45039	41.65421	-82.384852	194.399155	-283.6199	11.15375	8.075758	1.826945	0.030303	57.209971	102.770715	-2.685765	160.63964	-9.717201	102.597885	-105.1991	25.21615	-66.927172	176.75058	-270.4234	11.15375	8.075758	1.826945	0.030303	57.209971	102.770715	-2.685765	160.63964	-9.717201	102.597885	-105.1991	25.21615	-66.927172	176.75058	-270.4234	11.15375	0	0	0	0	0	0.48855	1	0	8.075758	1.826945	0.030303	57.209971	102.770715	-2.685765	160.63964	-9.717201	102.597885	-105.1991	25.21615	-66.927172	176.75058	-270.4234	11.15375	21.264957	2.418003	0	61.304438	108.277736	-24.55724	191.004865	-13.327759	108.446474	-106.45039	41.65421	-74.632197	185.143595	-283.6199	27.840405
2117	13	34192591	34193321	730	1	yes	16.765714	1.608349	0	49.201263	244.343267	-81.81396	654.870585	-40.089218	109.354951	-253.39831	61.13713	-89.290481	328.267162	-851.86522	140.476585	12.350427	0.79264	0	54.492768	279.072492	-122.35837	654.870585	-58.961486	120.762421	-253.39831	61.13713	-113.454254	367.750661	-851.86522	140.476585	15.221311	2.985635	0	28.162983	231.294027	-81.81396	203.595505	-47.698352	101.18594	-133.35937	27.19144	-75.861335	306.012285	-531.392935	92.54252	1	0	0	3	0.004104	0.430917	0.529412	0	18.122507	0.810171	0	27.960095	237.003845	-81.81396	203.595505	-50.072952	103.054693	-133.35937	27.19144	-78.033048	313.395512	-531.392935	92.54252	18.712251	0.871677	0	26.182695	237.389584	-81.81396	203.595505	-54.164702	103.299981	-133.35937	27.19144	-80.347397	313.060861	-531.392935	92.54252
2118	13	36806770	36806861	91	0	asm	19.231429	1.180372	0	-2.473507	49.457429	-89.84482	47.221545	1.982283	63.680557	-80.65682	108.35616	4.45579	82.509819	-75.195045	98.87534	7.752688	3.453593	0.043011	-2.333685	48.547734	-89.84482	42.298085	0.255585	62.345751	-80.65682	42.02509	2.589269	80.763854	-75.195045	89.30672	7.752688	3.453593	0.043011	-2.333685	48.547734	-89.84482	42.298085	0.255585	62.345751	-80.65682	42.02509	2.589269	80.763854	-75.195045	89.30672	0	0	0	0	0	0.5	1	0	7.752688	3.453593	0.043011	-2.333685	48.547734	-89.84482	42.298085	0.255585	62.345751	-80.65682	42.02509	2.589269	80.763854	-75.195045	89.30672	17.316239	1.583755	0	-0.594762	45.451313	-68.845595	42.298085	0.340735	58.4278	-68.22544	42.02509	0.935497	75.512275	-73.461395	89.30672
2119	13	37414465	37414785	320	1	asm	11.282857	2.236066	0	79.15993	136.328491	-39.83221	285.679125	-6.574264	59.157366	-67.19595	49.14973	-85.734194	186.819132	-362.883875	82.71446	0.416149	0.937678	0.990683	95.012676	138.929366	-3.70855	300.68864	-10.656627	61.148647	-77.20475	38.37506	-105.669304	191.12531	-403.124275	67.64983	0.416149	0.937678	0.990683	95.012676	138.929366	-3.70855	300.68864	-10.656627	61.148647	-77.20475	38.37506	-105.669304	191.12531	-403.124275	67.64983	0	24	0.074766	9	0.028037	0.529595	0.962617	0	0.416149	0.937678	0.990683	95.012676	138.929366	-3.70855	300.68864	-10.656627	61.148647	-77.20475	38.37506	-105.669304	191.12531	-403.124275	67.64983	16.031339	2.381269	0.008547	89.680994	151.098027	-43.83586	300.68864	5.830555	104.280053	-108.88101	157.61098	-83.850438	232.181603	-403.124275	179.57307
2120	13	39057315	39060201	2886	2	yes	10.071429	1.365995	0	83.565373	663.916695	-253.6329	48.83276	91.197884	173.711402	-78.5425	373.51545	7.632511	711.941452	-217.01812	545.7998	6.911681	0.441627	0.002849	152.954216	802.127149	-253.6329	48.83276	51.155614	181.855966	-78.5425	241.7644	-101.798602	841.941667	-217.01812	545.7998	10.062327	3.619253	0.101108	28.161447	427.525174	-132.72625	26.21314	37.969625	179.649836	-91.14403	198.1494	9.808178	483.685673	-109.481505	451.7823	1	7	0.002425	1	0.000346	0.36647	0.573952	0.015241	15.720798	1.371796	0	62.95044	610.097938	-253.6329	86.21546	69.448288	223.268915	-100.45756	241.7644	6.497848	678.458447	-186.67302	545.7998	22.316239	1.387595	0	35.741923	509.874971	-228.149435	38.66154	35.850657	199.405148	-132.5822	198.1494	0.108734	566.86235	-186.67302	451.7823
2121	13	39934178	39935732	1554	2	yes	13.622857	1.068187	0	235.772873	530.822641	-73.601045	1233.24256	6.279145	89.432916	-62.21246	126.43871	-229.493728	566.681368	-1240.31072	127.78185	7.196581	1.252923	0.039886	153.80092	430.344208	-49.20739	1118.154515	-7.030509	65.256128	-62.21246	17.53674	-160.831429	452.315728	-1233.68714	14.84633	8.440231	1.705946	0.013496	82.76941	322.130683	-22.286805	55.57394	-6.424973	50.187701	-49.85494	11.22256	-89.194383	338.777359	-149.92478	28.376035	0	1	0.000643	8	0.005145	0.439228	0.365916	0	10.504274	1.381245	0	140.363051	407.356625	-26.93729	1118.154515	-9.603298	63.328838	-68.5255	11.22256	-149.966349	428.204676	-1043.594805	52.24286	13.438746	1.311959	0	282.067715	554.269096	-87.302955	1233.24256	13.037237	126.020714	-97.09564	180.51735	-269.030478	608.521452	-1240.31072	204.264575
2122	13	39934182	39935480	1298	2	yes	13.594286	1.065732	0	235.772873	530.822641	-73.601045	1233.24256	6.279145	89.432916	-62.21246	126.43871	-229.493728	566.681368	-1240.31072	127.78185	7.131054	1.100612	0.039886	158.222975	435.04822	-49.20739	1230.75622	-6.287418	65.937514	-62.21246	44.65231	-164.510392	457.621912	-1233.68714	64.69925	7.913846	1.278215	0.016154	103.884599	357.585097	-36.359585	108.30074	-7.599288	55.706389	-62.21246	10.27486	-111.483887	375.96669	-226.68975	28.376035	0	0	0	8	0.006159	0.420323	0.240955	0	8.934473	0.99354	0	203.9693	479.499101	-52.357705	1230.75622	-14.26593	75.865649	-94.35084	9.76837	-218.23523	503.305538	-1233.68714	64.69925	11.444444	1.164556	0	140.198635	407.590403	-22.286805	1118.154515	1.506116	86.197962	-68.5255	34.60908	-138.692519	438.606018	-1043.594805	52.24286
2123	13	41271111	41271423	312	1	asm	12.565714	1.326378	0.002857	90.584617	166.918017	-7.61564	281.93275	-9.047288	115.012677	-99.15332	61.43165	-99.631905	261.840149	-329.31057	17.4105	1.101911	1.343234	0.984076	100.980672	166.715751	-8.91251	281.93275	-21.058453	104.756473	-134.09146	19.5835	-122.039125	251.222064	-340.74794	8.748925	1.101911	1.343234	0.984076	100.980672	166.715751	-8.91251	281.93275	-21.058453	104.756473	-134.09146	19.5835	-122.039125	251.222064	-340.74794	8.748925	0	1	0.003195	32	0.102236	0.57508	0.948882	0	1.101911	1.343234	0.984076	100.980672	166.715751	-8.91251	281.93275	-21.058453	104.756473	-134.09146	19.5835	-122.039125	251.222064	-340.74794	8.748925	13.965812	2.500051	0.025641	90.385236	170.628361	-17.81772	281.93275	-3.499431	170.311771	-134.09146	120.82523	-93.884668	295.198052	-329.31057	59.81332
2124	13	44044329	44044523	194	1	asm	23.037143	1.311747	0	44.701006	132.024415	-70.029425	214.61951	10.169828	203.782519	-182.62945	308.34595	-34.531178	285.265875	-288.86537	298.3933	18.372449	2.962857	0.005102	40.032746	125.336808	-70.029425	214.61951	13.657997	189.153972	-182.62945	308.34595	-26.374749	267.036703	-288.86537	298.3933	18.372449	2.962857	0.005102	40.032746	125.336808	-70.029425	214.61951	13.657997	189.153972	-182.62945	308.34595	-26.374749	267.036703	-288.86537	298.3933	2	0	0	5	0.025641	0.153846	0.235897	0.764103	18.372449	2.962857	0.005102	40.032746	125.336808	-70.029425	214.61951	13.657997	189.153972	-182.62945	308.34595	-26.374749	267.036703	-288.86537	298.3933	21.384615	2.095626	0	41.19223	130.228787	-70.029425	214.61951	6.232696	198.311574	-182.62945	308.34595	-34.959533	277.184721	-288.86537	298.3933
2125	13	44380306	44380651	345	1	asm	10.52	0.994771	0	107.099204	202.999355	-61.133395	426.890055	10.445052	228.50372	-146.18118	105.83794	-96.654153	385.83065	-512.458785	114.228505	7.158501	0.997515	0.008646	9.006596	68.095877	-8.856985	3.108395	-1.309638	68.638806	-15.42117	0	-10.316234	118.215523	-19.00522	3.82622	7.158501	0.997515	0.008646	9.006596	68.095877	-8.856985	3.108395	-1.309638	68.638806	-15.42117	0	-10.316234	118.215523	-19.00522	3.82622	0	0	0	3	0.008671	0.514451	0.965318	0	7.158501	0.997515	0.008646	9.006596	68.095877	-8.856985	3.108395	-1.309638	68.638806	-15.42117	0	-10.316234	118.215523	-19.00522	3.82622	9.148148	1.230907	0.002849	28.987316	108.164961	-7.12565	31.638535	1.364063	110.308437	-18.42948	11.7259	-27.623253	190.52618	-57.19466	14.85155
2126	13	45042432	45043105	673	1	yes	17.262857	1.315346	0	-4.456414	86.527867	-58.656455	26.99303	49.680346	158.535939	-42.85418	290.99913	54.13676	214.208388	-44.20341	349.655585	10.897436	1.422581	0	-7.179665	96.750063	-79.38525	26.99303	69.841015	178.205735	-42.85418	376.78591	77.02068	240.283736	-42.66012	457.453095	10.208889	1.461447	0.001481	-7.179665	96.750063	-79.38525	26.99303	69.841015	178.205735	-42.85418	376.78591	77.02068	240.283736	-42.66012	457.453095	1	0	0	0	0	0.336795	0.35905	0	9.532764	1.110178	0.002849	6.0698	154.957297	-80.667185	96.96018	124.371387	230.770083	-72.97692	498.3315	118.301587	348.241867	-135.15966	577.71675	10.524217	1.013543	0	-2.27082	156.332713	-80.667185	96.96018	121.529256	231.950341	-72.97692	498.3315	123.800076	347.810741	-135.15966	577.71675
2127	13	48419925	48420081	156	1	yes	14.048571	1.248695	0	45.339312	102.727902	-41.19943	176.593735	139.095874	338.353705	-115.82502	659.99956	93.756561	403.762223	-272.19205	686.41202	1.594937	2.053544	0.943038	22.541139	76.511821	-38.140915	147.359915	67.953949	251.049924	-75.06148	320.547	45.41281	290.255229	-181.621205	329.5115	1.594937	2.053544	0.943038	22.541139	76.511821	-38.140915	147.359915	67.953949	251.049924	-75.06148	320.547	45.41281	290.255229	-181.621205	329.5115	0	9	0.057325	10	0.063694	0.611465	0.949045	0	1.594937	2.053544	0.943038	22.541139	76.511821	-38.140915	147.359915	67.953949	251.049924	-75.06148	320.547	45.41281	290.255229	-181.621205	329.5115	15.105413	2.737621	0.019943	15.676012	80.238505	-46.975225	147.359915	92.860343	280.161625	-80.23956	447.77939	77.184331	323.831531	-215.33866	486.285755
